nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,46b0e24d47418c15fe389f317bf9dca2,0.146814244,0.688394067,0.417255046,0.198400697,0.633812087,0.359461379,0.066586513,0.162569159,0.007507239,0.580257503,0.041097226,0.490085213,2.350517419,0.589836982,1.351918603,1.862532508,0.249356682,1.484273016,2.249530654,1.409101023,0.823546114,0.000664509,0.016345923,0.826704692,0.000316759,0.101157486,0.882405548
15,82f8e275a1630f8d88da8ae709b87ce1,0.143340005,0.718754452,0.517349407,0.050808515,0.674814919,0.296902717,0.066741882,0.162936919,0.007027284,0.37274377,0.042725536,0.41707946,2.159112218,0.542490083,1.354687082,1.851153395,0.260026126,1.62403908,2.076917217,1.034780891,0.802163153,0.000665103,0.016913844,0.893586603,0.000294917,0.103275449,1.055189673
15,6ced6a2ea612ba479b70a538bf1f0be8,0.125017572,0.743787113,0.402039314,0.384970209,0.688724292,0.384625061,0.045391165,0.175717575,0.008254837,0.653246082,0.040987252,0.616587916,2.167955129,0.336035847,1.3712617,1.859972026,0.240923728,1.464998594,2.193218061,1.626708331,0.817884026,0.000636143,0.021299539,0.989412763,0.000290458,0.101839385,1.083456247
15,f94a3e6daa421672040c5270649b046e,0.161511884,0.739282005,0.364400843,0.120677814,0.808182779,0.277506154,0.064414715,0.167872368,0.007867809,0.471185066,0.039311199,0.690382924,1.899402447,0.779321433,1.346136204,1.845103169,0.247437895,1.381640788,2.110000201,1.635688504,0.785581514,0.000738189,0.015854801,0.946883342,0.00018362,0.099915805,1.149897323
15,3663b6c89560fa668b682e2e939e1b2e,0.148104535,0.537489814,0.414966902,0.16706669,0.576767581,0.437832199,0.083576615,0.1466364,0.008130994,0.712140844,0.042780333,0.342997807,2.305335797,0.777600022,1.338168468,1.846088918,0.247036482,1.346778547,2.300049944,1.39682878,0.834925682,0.000707091,0.014044229,0.82245562,0.000287094,0.098474927,1.154713832
15,13ac5c18eeb52f717fd22dc1bb906d43,0.143496749,0.664434819,0.392311058,0.188194753,0.604686752,0.38106407,0.069884434,0.161527996,0.007330731,0.643598438,0.041330793,0.457345853,2.380353262,0.625911931,1.35528937,1.85628573,0.245094342,1.435834402,2.265138024,1.44859247,0.828408667,0.000671538,0.016306744,0.862347134,0.000311098,0.099692969,0.890709514
15,b8178ff2f4abfcd68cc213d745c9eccd,0.147619057,0.686036085,0.42031734,0.199189891,0.634826116,0.357945453,0.067285154,0.162654504,0.007610164,0.576970911,0.04125781,0.49169576,2.321260305,0.5778926,1.351931061,1.863006627,0.249241562,1.480766367,2.260503428,1.407986277,0.822996409,0.000665781,0.01609015,0.833365853,0.000313247,0.100848484,0.946931498
15,be4d50d3a799b245c47a14b98f680d51,0.143349492,0.591207416,0.439596824,0.1756289,0.675091859,0.420932596,0.06746874,0.152382056,0.009038035,0.598144933,0.041995073,0.537161587,2.061461086,0.684811805,1.345489435,1.851025496,0.255530231,1.356722321,2.190185211,1.423573043,0.823360575,0.000609969,0.020922107,0.925825997,0.000196948,0.101919713,1.006374381
15,4f136a0dfee7757be561933f6c6469d1,0.129080327,0.691600427,0.290789865,0.258721601,0.621680329,0.31570348,0.063697912,0.158660422,0.006507681,0.599332721,0.043884463,0.590391053,2.330680514,0.427635561,1.339562361,1.858386954,0.249754741,1.543318382,2.225664011,1.240326929,0.816293201,0.000575069,0.019758571,0.917601802,0.000451213,0.104268597,0.864631314
15,8139e34fa12ad5e3d69c37c642b73114,0.153342361,0.63810456,0.462955257,0.219411426,0.695506853,0.375737286,0.07192355,0.161647299,0.008196117,0.603289116,0.041539677,0.689240178,2.063923901,0.675293435,1.336655968,1.877677952,0.266964395,1.404314122,2.172153088,1.257911918,0.825017038,0.000586151,0.020361565,0.832422822,0.000271868,0.105196393,0.88689786
15,47de81e562869f1cc12ddc390e5d1e0d,0.148226012,0.721760855,0.42635943,0.146282216,0.651165683,0.343236332,0.06834817,0.17070873,0.00706532,0.556515116,0.040367033,0.563517311,2.219080171,0.743334153,1.355695676,1.868548602,0.253213543,1.475855381,2.224112426,1.394129905,0.820544617,0.000648305,0.018820622,0.822462396,0.000280132,0.101400402,0.860704049
15,5b2d27b8428324472b4ce5ad24005dee,0.150945298,0.601387696,0.330090686,0.048997677,0.694720118,0.507223468,0.072014339,0.133481578,0.010145842,0.901943402,0.03841209,0.564313974,2.005319418,0.5361029,1.358440648,1.876735139,0.259018654,1.223414738,2.233808049,1.433865265,0.846065235,0.000534093,0.029453795,0.965277278,0.000180861,0.106034856,0.967832471
15,43a3af02a37d853e2bebe96e5fb6333e,0.14864719,0.737774657,0.269695866,0.420485554,0.8588761,0.306928297,0.058989934,0.167497055,0.009091166,0.904446981,0.038073164,1.294194186,2.159366837,0.892253194,1.332700923,1.884454087,0.25613336,1.293797746,2.218423814,1.687724607,0.817668187,0.000622044,0.021169368,0.940601643,0.000245023,0.11065344,1.123145163
15,d4a4bf9a2108396eee5ec9f6e4ccfff0,0.15017469,0.817955162,0.386027999,0.192751178,0.557621948,0.234056348,0.048623685,0.163944688,0.007432045,0.588868735,0.036847837,0.522366874,2.805153561,0.880148014,1.373725953,1.874325268,0.244503615,1.500313551,2.169608145,1.365547891,0.824322591,0.00072794,0.015953132,0.929899129,0.000195477,0.099426763,0.95325181
15,13ba0686d23868c64ab4ea29cb5fb912,0.141499581,0.650053071,0.426797603,0.132641354,0.597964924,0.39346436,0.075795245,0.167417103,0.007687684,0.587908097,0.042489463,0.389408806,2.057589345,0.444179669,1.354533821,1.874260589,0.262630461,1.45345119,2.220996191,1.090587188,0.828262171,0.000560738,0.024634314,0.848183014,0.000397279,0.102105477,0.876968734
15,ffbc30f9b4f5de596e69b0692ead788d,0.127160607,0.711175998,0.343844619,0.206571459,0.532030212,0.359638388,0.064394858,0.172251848,0.00599611,0.742078437,0.041952996,0.422513818,2.597512533,0.27329219,1.368238068,1.872468663,0.24762285,1.535606585,2.219450472,1.171072794,0.833460054,0.000585851,0.019375575,0.922555541,0.000491415,0.102111003,0.769520711
15,d285c376288d9c692b4705bea740932d,0.144735252,0.64314417,0.432302752,0.199933856,0.5830099,0.402925264,0.073172387,0.160592322,0.007413279,0.580052816,0.042256991,0.363989051,2.242750468,0.548544173,1.353409746,1.862214644,0.248923765,1.463799808,2.275730609,1.386707384,0.831384926,0.000645223,0.016988332,0.819531759,0.000336997,0.099418458,0.789521055
15,3e6c014c8cd3232411d084befe2a334e,0.153573453,0.570567848,0.426236843,0.13885523,0.601446788,0.419972649,0.08118124,0.154675191,0.008041954,0.656978985,0.041473443,0.438964366,2.19414851,0.769965034,1.342283342,1.863035075,0.254519585,1.331033826,2.273206138,1.409840414,0.834412339,0.000638222,0.01780793,0.820016203,0.000250264,0.099562424,0.837965136
15,e9f9ec63d69a9fd0ea9e414623a9fdf3,0.149267295,0.710790477,0.411057503,0.127029723,0.652118718,0.321997907,0.069572415,0.172522783,0.006971366,0.542576326,0.040240072,0.563002539,2.197529593,0.744259321,1.353787676,1.860735051,0.252649035,1.452827583,2.204387138,1.401127025,0.816069082,0.000650432,0.019347795,0.842083939,0.000268699,0.101297328,0.934753771
15,100fa0ed6deb6bc7d025a28d47e1a38d,0.155421918,0.700389559,0.346685099,0.126343589,0.627148763,0.387970172,0.068022607,0.169818402,0.008147955,0.720722733,0.037095921,0.550592772,2.128620098,0.736304756,1.366305559,1.881526845,0.249800325,1.269111957,2.25929159,1.616545329,0.833607989,0.000625561,0.023631641,0.869592926,0.000195769,0.099056701,0.902160258
15,0dcacd66bfff62fe733202281d335bcb,0.143793736,0.64882908,0.260272443,0.065765888,0.572939602,0.37695166,0.076153082,0.142390928,0.006914405,0.847711703,0.041144688,0.586634885,2.671656184,0.612806529,1.342157095,1.871788654,0.256303125,1.433189419,2.252960721,1.115923643,0.842818136,0.000577275,0.02015445,0.901821061,0.000434692,0.106433923,0.802568472
15,f28d9243e9107a00eb71c6d5be1afc6d,0.148334472,0.678085552,0.407220856,0.190048672,0.624107839,0.379356764,0.067250334,0.164984883,0.00748541,0.624559333,0.040686093,0.471098584,2.314378094,0.534828139,1.358498413,1.868186269,0.248558805,1.445714402,2.258526967,1.458750714,0.828744551,0.000650488,0.016812346,0.858596692,0.0003005,0.100079578,0.786215926
15,c5c169f3b4a0dc66b7ca4d3aa555b867,0.144897786,0.694199733,0.420086354,0.198134275,0.631217589,0.367391618,0.065160941,0.162474085,0.007421112,0.57673974,0.040934524,0.484321417,2.363725886,0.648765808,1.351935048,1.863913835,0.249830695,1.474766816,2.254913613,1.42427925,0.824468297,0.000688053,0.016467764,0.816386404,0.000306289,0.100806364,0.979159306
15,85027e29927e05c2951bc3c2b48a2e29,0.151944276,0.679894825,0.323044177,0.173789896,0.758040898,0.412030128,0.058065658,0.13520222,0.009989191,0.968057683,0.036677953,0.975568004,2.634975148,0.989392345,1.351725836,1.875586885,0.253191243,1.309009194,2.242809138,1.609650203,0.843266826,0.000612898,0.02034815,0.972878773,0.000162818,0.10940343,0.95426195
15,daca09b6ad7b0332784698271f0b9d0b,0.148019899,0.682353681,0.404397359,0.192309552,0.622957547,0.377844451,0.0669516,0.16541692,0.007460312,0.629673021,0.040655924,0.473883812,2.311518395,0.547482702,1.359180551,1.867512324,0.248372138,1.445164338,2.251950616,1.457708398,0.829031913,0.000649565,0.016532367,0.855235411,0.000300587,0.100070074,0.731478714
15,c78dceb7a00623956c54ceaf8fad2d77,0.147510005,0.698815896,0.411549935,0.213133867,0.62394712,0.361978043,0.068367227,0.162832751,0.007434953,0.59384167,0.041116605,0.479770883,2.397026348,0.599868757,1.354845346,1.869362196,0.248013032,1.476790264,2.257266597,1.427234586,0.825394155,0.000677027,0.015664232,0.84447461,0.000313999,0.100577837,0.849234939
15,60f1947fd75fa3e54ea20da8d16b5a57,0.144835213,0.574550108,0.424934118,0.190160443,0.583236733,0.442254446,0.078886647,0.149067349,0.008104732,0.705770459,0.042442668,0.366147391,2.376000096,0.756432794,1.342172265,1.852304092,0.24591203,1.384992331,2.301919478,1.406693223,0.835225212,0.000704637,0.014287204,0.817313808,0.00030318,0.098902108,1.192932099
