A0	A5	A10	A15	A20	A25	A30	A35	A40	A45	A50	A55	A60	A65	A70	A75
2.19995	1.31613	0.70235	0.54749	1.04706	1.42483	1.21826	0.8559	0.55782	0.43937	0.50547	0.50118	0.36462	0.25506	0.17711	0.15011
1.55758	5.93671	1.70152	0.62262	0.47554	1.14868	1.39828	1.15707	0.86652	0.50017	0.4368	0.42673	0.38024	0.25913	0.17667	0.15023
0.50068	2.39353	8.54706	1.34838	0.63057	0.62939	0.88564	1.1425	1.02128	0.63982	0.433	0.31663	0.25575	0.23325	0.18413	0.15681
0.36743	0.64933	3.08569	8.45411	1.63685	0.79814	0.57313	0.90094	0.93297	0.79004	0.49005	0.31008	0.23406	0.19232	0.15649	0.14196
0.63818	0.45927	0.56754	2.70566	3.7053	1.81301	0.94181	0.68842	0.70163	0.80295	0.5893	0.41694	0.25037	0.1844	0.17735	0.15341
1.1378	0.63557	0.40749	0.98417	2.29718	2.65489	1.66989	1.09533	0.85041	0.78568	0.82477	0.54029	0.36695	0.23269	0.17495	0.14723
0.93969	1.23874	1.01811	0.57861	1.15956	1.82055	1.93152	1.54976	1.04054	0.78749	0.70256	0.61934	0.46099	0.26587	0.17725	0.15955
0.74315	1.21108	1.24526	0.94846	0.84828	1.31353	1.63061	1.87464	1.54601	0.96574	0.7171	0.52048	0.47773	0.3321	0.22843	0.16855
0.56472	0.81029	1.23985	1.19433	1.11151	1.11966	1.4031	1.57186	1.63254	1.22528	0.82914	0.42745	0.41482	0.32129	0.23027	0.19956
0.38475	0.43778	0.66699	1.16075	1.14026	1.04377	1.0738	1.19065	1.25202	1.17842	0.91551	0.51633	0.33673	0.25894	0.22346	0.19358
0.5668	0.49463	0.68068	1.01267	1.45218	1.60249	1.18285	0.99906	1.21652	1.29872	1.02222	0.84173	0.42445	0.24593	0.21601	0.19956
0.78816	0.65574	0.58322	0.67481	1.03965	1.54619	1.48395	1.00922	0.95171	0.77515	1.00045	0.76277	0.60081	0.30558	0.19528	0.17329
0.80326	0.70168	0.52798	0.55864	0.76222	1.09446	1.21665	1.18717	0.86328	0.62462	0.5644	0.71457	0.53003	0.43646	0.25575	0.17869
0.51082	0.64495	0.5454	0.41255	0.59384	0.76234	1.04427	1.03241	0.88435	0.50481	0.45148	0.47892	0.52972	0.38411	0.2702	0.1798
0.29814	0.57826	0.58587	0.69602	0.43989	0.63472	0.62109	0.9143	0.96857	0.69721	0.45887	0.37185	0.57419	0.50999	0.37006	0.24563
0.37569	0.41793	0.6008	0.56732	0.39181	0.40815	0.58717	0.68926	0.7256	0.68825	0.5531	0.34884	0.28698	0.35312	0.31563	0.20972
